paper_id,query_id,source_db,title,authors,year,venue,url_or_doi,abstract,keywords,v1_decision,v1_reason
6EFWQEKJ,Q01,Google Books,Empowering Business Through the AI Revolution,"Patrick, Michael",2024,Newman Springs Publishing,,"AI is the new edge in business. Discover how smart companies are thriving in the digital era and what you can do to stay ahead of the curve. AI is at the forefront of shaping how businesses operate and compete. And on an economic scale, it fosters innovation, drives productivity gains, and creates entirely new markets. It's unmistakable: the question isn't whether to embrace AI; it's how to do it effectively and strategically.This book serves as your invaluable guide in the world of AI for business. With its carefully curated content, you'll discover practical insights and strategies for incorporating AI into your business. Here's just a fraction of what you will discover:AI key concepts, tools, and technologies--everything you need to know for seamless AI adoption in businessThe pragmatic, no-nonsense executive guide to successful AI projects from pilot to full-scale implementationWhere and how AI fits in your business--understanding what can and can't be improvedThe vulnerabilities of AI and how to effectively manage them using proactive and dynamic risk mitigation strategiesHow to balance development and ethics with best practices for responsible AI adoption in businessFuture-forward planning--creating a progressive road map for disruptive trends in AI technologyA curated collection of resources to highly acclaimed AI databases for continuous development and much more",Business & Economics / General; Business & Economics / Strategic Planning,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation."
GIQ8VVF9,Q01,Google Scholar,From German News to European Market Trends: ESG Sentiment Modeling with Machine Learning,"ORSELLI, VALENTINO",2024,,https://unitesi.unive.it/handle/20.500.14247/28042,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation due to empty abstract."
6JGXHCND,Q01,Google Scholar,Decoding medical diagnosis with machine learning classifiers,"Chattopadhyay, Subhagata",2024,Deleted Journal,https://www.academia.edu/download/118767448/905.pdf,,,EXCLUDE,EC1: Focuses on a domain outside scam message classification (medical diagnosis).
MTZG4IZ2,Q01,Google Scholar,Technocapitalism: The Rise of the New Robber Barons and the Fight for the Common Good,"Napoleoni, Loretta",2024,Seven Stories Press,https://books.google.com/books?hl=vi&lr=&id=jaXLEAAAQBAJ&oi=fnd&pg=PT7&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=tNtX_cWLKK&sig=y0KrIFaCYQ5znVirpk_4QSw1VHI,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation due to empty abstract."
DF2E5TKC,Q01,Google Scholar,Dediu Newsletter,"Dediu, Michael M.",2024,,https://michaelmdediu.com/wp-content/uploads/2024/10/Dediu-Newsletter-V8-N11-95-6-Oct-2024.pdf,,,EXCLUDE,"EC4: Purely theoretical or vision papers lacking experimental datasets, practical implementations, or empirical evaluation due to empty abstract."
XAQX93FB,Q01,Google Scholar,Are We in the Age of Misinformation?,"Tanimura, Steven",2024,Available at SSRN 4687338,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4687338,,,EXCLUDE,"EC4: Purely theoretical or vision paper lacking an abstract, experimental dataset, or empirical evaluation."
TNU33FRN,Q01,Google Scholar,Predicting forex price movements using twitter sentiment and technical indicators,"Sampath, M. K. T.",2024,"Master’s thesis, University of Moratuwa, Department of Computer Science …",https://www.researchgate.net/profile/Sampath-Thushara-2/publication/305907258_A_multimodal_emotion_recognition_system_from_video/links/65b0b1988c1a4a6d1d1c450f/A-multimodal-emotion-recognition-system-from-video.pdf,,,EXCLUDE,EC1: Focuses on financial forecasting rather than spam/scam message classification.
EQAISM5E,Q01,arXiv.org,China's Rising Leadership in Global Science,"Wu, Renli; Esposito, Christopher; Evans, James",2024,arXiv,https://doi.org/10.48550/arXiv.2406.05917,"Major shifts in the global system of science and technology are destabilizing the global status order and demonstrating the capacity for emerging countries like China and India to exert greater influence. In order to measure changes in the global scientific system, we develop a framework to assess the hierarchical position of countries in the international scientific collaboration network. Using a machine-learning model to identify the leaders of 5,966,623 scientific teams that collaborated across international borders, we show that Chinese scientists substantially narrowed their leadership deficit with scientists from the US, UK, and EU between 1990 and 2023 in absolute terms. Consequently, China and the US are on track to reach an equal number of team leaders engaged in bilateral collaborations between 2027 and 2028. Nevertheless, Chinese progress has been considerably slower in per-collaborator terms: after adjusting for the number of non-leaders from each country, our models do not predict parity between the US and China until after 2087. These dynamics extend to 11 critical technology areas central to ongoing diplomacy between the two nations, such AI, Semiconductors, and Advanced Communications, and to China's scientific leadership with respect to the European Union and the United Kingdom. Thus, while China's elite scientists are achieving leadership in the international scientific community, China's scientific enterprise continues to face developmental constraints. We conclude by reviewing several steps that Chinese science is taking to overcome these constraints, by increasing its engagement in scientific training and research in signatory nations to the Belt and Road Initiative.",Economics - General Economics,EXCLUDE,EC1: Focuses on global scientific leadership trends rather than scam message classification.
staples2023a,Q02,Google Scholar,A comparison of machine learning algorithms for zero-shot cross-lingual phishing detection,D Staples,2023,,https://unbscholar.lib.unb.ca/items/9b64e468-797f-4bdc-bff8-8b9693d4e32b,"phishing from the viewpoint of this research. For the purposes of this research, phishing will only refer to email phishing This is where the message to the recipient is found. This can be",,EXCLUDE,Pending Title and Abstract screening review
koul2023prompt,Q02,Google Scholar,Prompt Engineering for Large Language Models,N Koul,2023,,https://books.google.com/books?hl=en&lr=&id=e9_jEAAAQBAJ&oi=fnd&pg=PT4&dq=(%22LLM%22+OR+%22LLM+prompting%22+OR+%22LLMs%22+OR+%22Large+Language+Model%22)+AND+(%22Vietnamese%22+OR+%22Vietnam%22)+AND+(%22scam%22+OR+%22phishing%22+OR+%22smishing%22+OR+%22spam%22)+AND+(%22message%22+OR+%22SMS%22+OR+%22text+classification%22)&ots=NP1Uh0OkzT&sig=1UDSgHveC30D-KUe284HFc4DkH0,"helps you to nudge LLMs to generate more relevant or desired an LLM be sure to provide following information to the LLM so to perform multiple tasks like text classification, translation,",,EXCLUDE,EC4: Purely theoretical or general tutorial paper lacking empirical evaluation on scam detection datasets.
garcadaz2023leveraging,Q02,Google Scholar,Leveraging zero and few-shot learning for enhanced model generality in hate speech detection in Spanish and English,JA García-Díaz; R Pan; R Valencia-García,2023,Mathematics,https://www.mdpi.com/2227-7390/11/24/5004,"-tuning LLMs, we established a strong baseline by fine-tuning several popular LLMs based on for ADC tasks such as sentiment analysis, topic categorization, spam detection, and more.",,EXCLUDE,EC1: Focuses on hate speech detection rather than scam message classification.
chee2023using,Q02,Google Scholar,Using GPT-3 LLM Examining the Impact of WhatsApp's 2021 Privacy Policy Update on User Behavior and Attitudes Intentions,TS Chee,2023,,https://search.proquest.com/openview/4157dfe62a8487054913a7111300d3d8/1?pq-origsite=gscholar&cbl=2026366&diss=y,"In the current information society, technology has become the core, and knowledge has turned into an object. People rely on communication software from businesses on their mobile",,EXCLUDE,EC1: Focuses on user behavior and privacy policies rather than scam message classification.
ha2023blackbox,Q02,Google Scholar,Black-Box Adversarial Attacks Against Language Model Detector,H Ha; D Tran; D Kim,2023,Proceedings of the 12th International Symposium …,https://dl.acm.org/doi/abs/10.1145/3628797.3628949,"like fake news, spam emails, of LLMs and HWTs to address the MGT Detection problem. Various models have also been introduced to effectively differentiate texts generated by LLMs,",,EXCLUDE,EC1: Focuses on machine-generated text (MGT) detection rather than scam message classification.
dewi2023multinomial,Q02,Google Scholar,Multinomial Naïve Bayes classifier for sentiment analysis of internet movie database,C Dewi; RC Chen; HJ Christanto,2023,Vietnam Journal of …,https://www.worldscientific.com/doi/abs/10.1142/S2196888823500100,"for each word in the message, which is represented by the class with the lowest value. classifiers (particularly in document categorization and spam filtering) while being poor estimators",,EXCLUDE,EC3: Focuses on sentiment analysis of movie reviews using Naïve Bayes rather than scam/spam message classification using LLMs or PLMs.
tun2023evaluating,Q02,Google Scholar,Evaluating the efficiency of Vietnamese sms spam detection techniques,VM Tuấn; NX Thắng; TQ Anh,2023,Journal of Science and …,https://isj-test.hypertek.vn/index.php/journal_STIS/article/view/932,transfer learning (PhoBert) to evaluate the effectiveness of spam detection with PhoBert as a technique to generate contextualized word representations for Vietnamese SMS message,,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
tuan2023proposing,Q02,Google Scholar,Proposing Appropriate SMS Spam Detection Approaches for Variations of the Vietnamese Language,VM Tuan; TQ Anh,2023,2023 RIVF International Conference on …,https://ieeexplore.ieee.org/abstract/document/10471859/,"SMS spam detection and data processing - a deep learning model combined with transfer learning (PhoBert) - to evaluate the effectiveness of spam In this paper, we use PhoBert as a",,INCLUDE,Satisfies Title and Abstract inclusion criteria (IC1-IC4)
nguyen2023vietnam,Q02,Google Scholar,Vietnam Spam Review Detection using Graph Reinforcement Learning,VT Nguyen; VK Vo; HB Truong; T Le; TD Nguyen,2023,,https://assets-eu.researchsquare.com/files/rs-3422717/v1_covered_55ef8898-fe9f-45b6-b917-97762896e4f0.pdf,"Overall, this study outlines the setting up of GNNs, RL, and PhoBert to develop a comprehensive approach for review spam detection in the Vietnamese language. By leveraging the",,EXCLUDE,"EC1: Focuses on review spam detection rather than phishing, smishing, or scam message classification."
nguyn2023gom,Q02,Google Scholar,"Gom cụm bài báo theo chủ đề: PhoBERT, phân loại văn bản, tiền xử lý, softmax",H Nguyễn; VL Trần,2023,Tạp chí Khoa học HUFLIT,https://hjs.huflit.edu.vn/index.php/hjs/article/view/147,a scientific article clustering application based on PhoBERT deep learning model to evaluate the dataset built as above. The test results show that PhoBERT gives results on the FAIR,,EXCLUDE,EC1: Focuses on scientific article clustering rather than scam message or spam classification.
nguyen2023visobert,Q02,Google Scholar,ViSoBERT: A pre-trained language model for Vietnamese social media text processing,N Nguyen; T Phan; DV Nguyen,2023,Proceedings of the …,https://aclanthology.org/2023.emnlp-main.315/,"including links, removing excessively repeated spam and meaningless comments, removing We aim to assess the quality of contextualized word embeddings generated by PhoBERT,",,EXCLUDE,EC1: Focuses on general social media text processing and contextualized word embeddings rather than a specific scam or spam classification task.
phan2023vicgcn,Q02,Google Scholar,ViCGCN: graph convolutional network with contextualized language models for social media mining in Vietnamese,CT Phan; QN Nguyen; CT Dang; TH Do,2023,arXiv preprint arXiv …,https://arxiv.org/abs/2309.02902,"This study presents a novel approach based on contextualized language model (PhoBERT) and graph-based method (Graph Convolutional Networks). In particular, the proposed",,EXCLUDE,EC1: Focuses on general social media mining rather than scam message or fraud classification.
bose2023deep,Q02,Google Scholar,Deep one-class learning for anomalous short-text classification,S Bose,2023,,https://ro.uow.edu.au/ndownloader/files/50383713/1,"In the expansive digital realm, the task of detecting anomalous speech patterns within concise texts presents multifaceted challenges. These challenges stem from the inherent",,EXCLUDE,EC1: Focuses on general anomalous short-text classification rather than Vietnamese scam message detection.
an2023promptbased,Q02,Google Scholar,Prompt-based for low-resource Tibetan text classification,B An,2023,ACM Transactions on Asian and Low-Resource …,https://dl.acm.org/doi/abs/10.1145/3603168,"data for Tibetan text classification, this paper proposes a few-shot text classification method under to enhance the performance of Tibetan text classification in low-resource scenarios.",,EXCLUDE,EC1: Focuses on Tibetan text classification rather than Vietnamese scam message detection.
dang2023sentiment,Q02,Google Scholar,Sentiment analysis for Vietnamese–based hybrid deep learning models,CN Dang; MN Moreno-García; F De la Prieta,2023,… Conference on Hybrid …,https://link.springer.com/chapter/10.1007/978-3-031-40725-3_25,customer opinions and detect opinion spam in reviews of Vietnam e-commerce websites. them into the word embedding representations using PhoBERT [28] model for Vietnamese.,,EXCLUDE,EC1: Focuses on sentiment analysis and opinion spam in e-commerce reviews rather than security-related scam/phishing message classification.
nguyen2023how,Q02,Google Scholar,How to be impolite with emojis: A corpus analysis of Vietnamese social media posts,GBH Nguyen,2023,,https://search.proquest.com/openview/f00f5170dba155da80452e2a420f2e22/1?pq-origsite=gscholar&cbl=18750&diss=y,This study addresses a critical gap in the existing literature by investigating the manifestation of impoliteness through the use of emojis within the online Vietnamese community on,,EXCLUDE,"EC1: Focuses on corpus analysis of impoliteness and emojis in Vietnamese social media posts, not scam message classification."
zailan2023state,Q02,Google Scholar,State of the art in intent detection and slot filling for question answering system: a systematic literature review,ASM Zailan; NHI Teo; NAS Abdullah,2023,International Journal of …,https://wrap.warwick.ac.uk/id/eprint/187926/,"In addition, a model of ID and IC has been proposed with slot filling of JointBERT and Conditional Random Forest (CRF), called JointIDSF, whereby both XLM-R and PhoBERT were",,EXCLUDE,"EC1: Focuses on intent detection and slot filling for conversational question answering systems, not scam message detection."
6ZKX29LW,Q01,arXiv.org,Lost in Translation: Large Language Models in Non-English Content Analysis,"Nicholas, Gabriel; Bhatia, Aliya",2023,arXiv,https://doi.org/10.48550/arXiv.2306.07377,"In recent years, large language models (e.g., Open AI's GPT-4, Meta's LLaMa, Google's PaLM) have become the dominant approach for building AI systems to analyze and generate language online. However, the automated systems that increasingly mediate our interactions online -- such as chatbots, content moderation systems, and search engines -- are primarily designed for and work far more effectively in English than in the world's other 7,000 languages. Recently, researchers and technology companies have attempted to extend the capabilities of large language models into languages other than English by building what are called multilingual language models. In this paper, we explain how these multilingual language models work and explore their capabilities and limits. Part I provides a simple technical explanation of how large language models work, why there is a gap in available data between English and other languages, and how multilingual language models attempt to bridge that gap. Part II accounts for the challenges of doing content analysis with large language models in general and multilingual language models in particular. Part III offers recommendations for companies, researchers, and policymakers to keep in mind when considering researching, developing and deploying large and multilingual language models.",Computer Science - Computation and Language; Computer Science - Artificial Intelligence,EXCLUDE,EC1: Provides a general discussion/overview of LLMs in non-English content analysis rather than an empirical study on Vietnamese scam message classification.
5BZHW8TU,Q01,Google Scholar,A Deep Reinforcement Learning based Approach for Bridge Health Maintenance,"Divija, S. G.; Surya, R. M.",2023,Proceedings of the 2023 International Conference of Computational Science and Computational Intelligence,https://par.nsf.gov/servlets/purl/10479850,,,EXCLUDE,EC4: Missing abstract and irrelevant topic (Bridge Health Maintenance).
C4SYU6Z6,Q01,arXiv.org,Confidence-Building Measures for Artificial Intelligence: Workshop Proceedings,"Shoker, Sarah; Reddie, Andrew; Barrington, Sarah; Booth, Ruby; Brundage, Miles; Chahal, Husanjot; Depp, Michael; Drexel, Bill; Gupta, Ritwik; Favaro, Marina; Hecla, Jake; Hickey, Alan; Konaev, Margarita; Kumar, Kirthi; Lambert, Nathan; Lohn, Andrew; O'Keefe, Cullen; Rajani, Nazneen; Sellitto, Michael; Trager, Robert; Walker, Leah; Wehsener, Alexa; Young, Jessica",2023,arXiv,https://doi.org/10.48550/arXiv.2308.00862,"Foundation models could eventually introduce several pathways for undermining state security: accidents, inadvertent escalation, unintentional conflict, the proliferation of weapons, and the interference with human diplomacy are just a few on a long list. The Confidence-Building Measures for Artificial Intelligence workshop hosted by the Geopolitics Team at OpenAI and the Berkeley Risk and Security Lab at the University of California brought together a multistakeholder group to think through the tools and strategies to mitigate the potential risks introduced by foundation models to international security. Originating in the Cold War, confidence-building measures (CBMs) are actions that reduce hostility, prevent conflict escalation, and improve trust between parties. The flexibility of CBMs make them a key instrument for navigating the rapid changes in the foundation model landscape. Participants identified the following CBMs that directly apply to foundation models and which are further explained in this conference proceedings: 1. crisis hotlines 2. incident sharing 3. model, transparency, and system cards 4. content provenance and watermarks 5. collaborative red teaming and table-top exercises and 6. dataset and evaluation sharing. Because most foundation model developers are non-government entities, many CBMs will need to involve a wider stakeholder community. These measures can be implemented either by AI labs or by relevant government actors.",Computer Science - Computers and Society,EXCLUDE,"EC1: Focuses on AI governance, geopolitics, and confidence-building measures for foundation models, not scam classification."
JC6556QV,Q01,Google Scholar,Unveiling the Past: AI-Powered Historical Book Question Answering,"Thapliyal, Hari",2023,Doctoral dissertation. Swiss School of Business and Management Geneva,https://dasarpai.com/assets/images/projects/hbqas/HBQA_Thesis-18-Nov-23.pdf,,,EXCLUDE,EC4: Missing abstract and irrelevant topic (Historical Book Question Answering).
JXMXHTKY,Q01,Google Scholar,A Tale of Two Domains: Automatic Identification of Hate Speech in Cross-Domain Scenarios,"Gren, Gustaf",2023,,,,,EXCLUDE,EC1: Focuses on hate speech identification rather than scam or spam message classification.
TR8JB8UL,Q01,Google Scholar,Proactive cybersecurity tailoring through deception techniques,"Guerra, Luís Maria de Figueiredo Cruz",2023,,https://repositorio.ipl.pt/entities/publication/405d49fb-c2ff-47ef-a7e4-e43e2ecea6d8,,,EXCLUDE,EC4: Purely theoretical or lacks an abstract with empirical evaluation on text classification.
QTDN9KRG,Q01,Google Scholar,Combating economic cybercrime using artificial intelligence (AI),"Bukowski, Michał",2023,Przegląd Policyjny,https://cejsh.icm.edu.pl/cejsh/element/bwmeta1.element.ojs-doi-10_5604_01_3001_0053_9746,,,EXCLUDE,EC4: Lacks an abstract and concrete experimental evaluation corresponding to the PICO framework.
L9MIBRET,Q01,Google Scholar,"Microtargeting unmasked: Safeguarding law enforcement, the military, and the nation in the era of personalized threats","Lindsay, Greg; Brown, Jason C.; Johnson, Brian David; Owens, Christopher; Hall, Andrew; Carrott, J. H.",2023,,https://read-me.org/s/Microtargeting-Unmasked_-Safeguarding-Law-Enforcement-the-Milita.pdf,,,EXCLUDE,EC4: Missing abstract and insufficient evidence of empirical evaluation matching the PICO requirements.
GCXDNPRG,Q01,Google Scholar,ChatGPT and its application in the field of mental health,"Bhattacharyya, Ranjan; Chakraborty, Kaustav; Neogi, Rjarshi",2023,Journal of SAARC Psychiatric Federation,https://journals.lww.com/jspf/fulltext/2023/01000/ChatGPT_and_its_application_in_the_field_of_mental.3.aspx,,,EXCLUDE,EC1: Focuses on mental health applications rather than scam or fraud message detection.
VLTK2PCM,Q01,DOI.org (Crossref),Towards a Greater Understanding of Coordinated Vulnerability Disclosure Policy Documents,"Walshe, Thomas; Simpson, Andrew",2023,Digital Threats: Research and Practice,https://doi.org/10.1145/3586180,"Bug bounty programmes and vulnerability disclosure programmes, collectively referred to as Coordinated Vulnerability Disclosure (CVD) programmes, open up an organisation’s assets to the inquisitive gaze of (often eager) white-hat hackers. Motivated by the question               What information do organisations convey to hackers through public CVD policy documents?               , we aim to better understand the information available to hackers wishing to participate in the search for vulnerabilities. As such, in this article we consider three key issues. First, to address the differences in the legal language communicated to hackers, it is necessary to understand the formal constraints by which hackers must abide. Second, it is beneficial to understand the variation that exists in the informal constraints that are communicated to hackers through a variety of institutional elements. Third, for organisations wishing to better understand the commonplace elements that form current policy documents, we offer broad analysis of the components frequently included therein and identify gaps in programme policies.                          We report the results of a quantitative study, leveraging deep learning based natural language processing models, providing insights into the policy documents that accompany the CVD programmes of thousands of organisations, covering both stand-alone programmes and those hosted on 13 bug bounty programmes. We found that organisations often inadequately convey the formal constraints that are applicable to hackers, requiring hackers to have a deep understanding of the laws that underpin safe and legal security research. Furthermore, a lack of standardisation across similar policy components is prevalent, and may lead to a decreased understanding of the informal constraints placed upon hackers when searching for and disclosing vulnerabilities. Analysis of the institutional elements included in the policy documents of organisations reveals insufficient inclusion of many key components. Namely, legal information and information pertaining to restrictions on the backgrounds of hackers is found to be absent in a majority of policies analysed. Finally, to assist ongoing research, we provide novel annotated policy datasets that include human-labelled annotations at both the sentence and paragraph level, covering a broad range of CVD programme backgrounds.",,EXCLUDE,EC1: Focuses on vulnerability disclosure policy documents rather than scam/phishing message classification.
5BAWFILS,Q01,Google Scholar,INGR roadmap edge services and automation chapter,"Patwary, Mohamad; Ramchandran, Prakash; Tibrewala, Sujata; Lala, T. K.; Kautz, Frederick; Coronado, Estefanía; Riggio, Roberto; Ganugapati, Someswar; Ranganathan, Sunku; Liu, Liangkai",2023,2023 IEEE Future Networks World Forum (FNWF),https://ieeexplore.ieee.org/abstract/document/10520517/,,,EXCLUDE,EC4: Missing abstract and lacks empirical evaluation related to the PICO framework.
3Y2SNU2F,Q01,DOI.org (Crossref),ChatGPT and Bard for Business Automation: Achieving AI-Driven Growth,"Taulli, Tom",2023,Apress,https://doi.org/10.1007/978-1-4842-9852-7,,,EXCLUDE,EC4: Missing abstract and empirical data on text classification.
5K9AJ3KG,Q01,DOI.org (Crossref),Lingualyzer: A computational linguistic tool for multilingual and multidimensional text analysis,"Linders, Guido M.; Louwerse, Max M.",2023,Behavior Research Methods,https://doi.org/10.3758/s13428-023-02284-1,"Abstract                            Most natural language models and tools are restricted to one language, typically English. For researchers in the behavioral sciences investigating languages other than English, and for those researchers who would like to make cross-linguistic comparisons, hardly any computational linguistic tools exist, particularly none for those researchers who lack deep computational linguistic knowledge or programming skills. Yet, for interdisciplinary researchers in a variety of fields, ranging from psycholinguistics, social psychology, cognitive psychology, education, to literary studies, there certainly is a need for such a cross-linguistic tool. In the current paper, we present Lingualyzer (               https://lingualyzer.com               ), an easily accessible tool that analyzes text at three different text levels (sentence, paragraph, document), which includes 351 multidimensional linguistic measures that are available in 41 different languages. This paper gives an overview of Lingualyzer, categorizes its hundreds of measures, demonstrates how it distinguishes itself from other text quantification tools, explains how it can be used, and provides validations. Lingualyzer is freely accessible for scientific purposes using an intuitive and easy-to-use interface.",,EXCLUDE,EC1: Focuses on general linguistic analysis rather than scam/phishing message detection.
TWLPTFBQ,Q01,Google Scholar,"Discerning the Relative Threat of Different Network Based Cyber-Attacks, a Study of Motivation, Attribution, and Anonymity of Hackers","Weathersby, Aaron",2023,Marymount University,https://search.proquest.com/openview/d98a311d667a44cb9135bdb619847dd8/1?pq-origsite=gscholar&cbl=18750&diss=y,,,EXCLUDE,"EC4: Missing abstract, dataset, and empirical evaluation."
QH83LXDQ,Q01,Google Scholar,Forecasting the S&P 500 index using mathematical-based sentiment analysis and deep learning models: A FinBERT transformer model and LSTM,"Kim, Jihwan; Kim, Hui-Sang; Choi, Sun-Yong",2023,Axioms,https://www.mdpi.com/2075-1680/12/9/835,,,EXCLUDE,EC1: Focuses on financial forecasting (S&P 500) rather than scam message detection.
HNDMN2V8,Q01,Google Scholar,Open-Source Capitalism and the Rise of Machine Learning,"Lehoucq, Emilio",2023,Northwestern University,https://search.proquest.com/openview/972e07ca2e933bf6ff80277e4ea6db91/1?pq-origsite=gscholar&cbl=18750&diss=y,,,EXCLUDE,EC4: Purely theoretical or discussion paper lacking empirical evaluation.
dinh2022detecting,Q02,Google Scholar,Detecting spam reviews on vietnamese e-commerce websites,C Van Dinh; ST Luu; AGT Nguyen,2022,Asian Conference on Intelligent …,https://link.springer.com/chapter/10.1007/978-3-031-21743-2_48,"types of spam reviews. Besides, we also applied robust classification models to the dataset, and the PhoBERT model obtained the highest result with 86.89% by F1-score for the spam",,EXCLUDE,EC1: Focuses on e-commerce spam reviews rather than financial scam/phishing messages.
sidhpura2022fedspam,Q02,Google Scholar,FedSpam: privacy preserving SMS spam prediction,J Sidhpura; P Shah; R Veerkhare,2022,… Conference on Neural …,https://link.springer.com/chapter/10.1007/978-981-99-1645-0_5,is to apply federated learning to classify SMS spam messages. We have used a SMS spam on-device. The distilBERT deep learning model is used to classify whether the SMS is spam,,EXCLUDE,EC1: Focuses on general SMS spam prediction using federated learning rather than prompt-based LLMs or specific Vietnamese scam detection.
doan2022improving,Q02,Google Scholar,Improving sentiment analysis by emotion lexicon approach on Vietnamese texts,AL Doan; ST Luu,2022,2022 International Conference on Asian …,https://ieeexplore.ieee.org/abstract/document/9961318/,(apart from purposeful cases like spam and storytelling). Along PhoBERT [24]: PhoBERT is a monolingual language model trained on Vietnamese text. The architecture of PhoBERT,,EXCLUDE,EC1: Focuses on sentiment analysis rather than scam message classification.
lam2022text,Q02,Google Scholar,Text Classification Models and Topic Models: An Overall Picture and a Case Study in Vietnamese,KN Lam; VLL Tran; J Kalita,2022,International Conference on Future Data and …,https://link.springer.com/chapter/10.1007/978-981-19-8069-5_25,We additionally experiment with BERT and PhoBERT classifiers. The BERT classifier using WordPiece embedding method and the PhoBERT classifier using BPE embedding method,,EXCLUDE,EC1: Focuses on general text classification and topic modeling rather than scam message detection.
luu2022impacts,Q02,Google Scholar,Impacts of transformer-based language models and imbalanced data for hate speech detection on vietnamese social media texts,ST Luu; K Van Nguyen; NLT Nguyen,2022,,https://scholar.archive.org/work/togvxcspwjhwnpbvir5bkl556m/access/wayback/https://assets.researchsquare.com/files/rs-2242843/v1_covered.pdf?c=1667968063,"However, the PhoBERT model gives higher results on the offensive and hate labels since we choose PhoBERT as the best model on the clean label. Finally, we choose three models:",,EXCLUDE,IC1: Focuses on hate speech detection rather than scam/phishing message classification.
vo2022development,Q02,Google Scholar,Development of a fake news detection tool for Vietnamese based on deep learning techniques,TH Vo; TLT Phan; KC Ninh,2022,,http://elib.vku.udn.vn/handle/123456789/3208,"Sites), by synthesizing linguistic features used by PhoBERT. The paper [5] presents the tasks fake news with terms and concepts such as scam news. The challenges of fake news",,EXCLUDE,IC1: Focuses on general fake news detection rather than scam messages or fraudulent text classification.
vo2022fake,Q02,Google Scholar,Fake News Detection by Using Recurrent Neural Network,TH Vo; KC Ninh; KD Ninh,2022,Proceedings of FIKUSZ …,https://search.proquest.com/openview/9785ea020209ce74d0458e98686529ee/1?pq-origsite=gscholar&cbl=2045996,"Sites), by synthesizing linguistic features used by PhoBERT. The paper [2] presents the tasks fake news with terms and concepts such as scam news. The challenges of fake news",,EXCLUDE,IC1: Focuses on fake news detection using Recurrent Neural Networks rather than scam message classification.
tamrakar2022comparative,Q02,Google Scholar,Comparative evaluation of transformer-based Nepali language models,SR Tamrakar; C Silpasuwanchai,2022,,https://assets-eu.researchsquare.com/files/rs-2289743/v1_covered_3c02d67d-e1ac-4491-8714-f5fc143e396f.pdf?c=1709617852,We compared Nepali monolingual pre-trained transformer models with multilingual models to determine their performance using a Nepali text classification dataset as a downstream,,EXCLUDE,IC2: Focuses on the Nepali language rather than the Vietnamese language context required by the research question.
A85F62BG,Q01,Google Scholar,Usability Testing of Memorable Word in Security Enhancing in e-Government and e-Financial Systems,"Aljeaid, Dania",2022,International Journal of Advanced Computer Science and Applications,https://www.academia.edu/download/121963447/Paper_28-Usability_Testing_of_Memorable_Word_in_Security.pdf,,,EXCLUDE,EC4: Purely theoretical or Lacks abstract/experimental dataset and empirical evaluation.
MSR3IPR9,Q01,Google Scholar,The bigscience roots corpus: A 1.6 tb composite multilingual dataset,"Laurençon, Hugo; Saulnier, Lucile; Wang, Thomas; Akiki, Christopher; Villanova del Moral, Albert; Le Scao, Teven; Von Werra, Leandro; Mou, Chenghao; González Ponferrada, Eduardo; Nguyen, Huu",2022,Advances in Neural Information Processing Systems,https://proceedings.neurips.cc/paper_files/paper/2022/hash/ce9e92e3de2372a4b93353eb7f3dc0bd-Abstract-Datasets_and_Benchmarks.html,,,EXCLUDE,"EC4: Lacks abstract, dataset description, or empirical evaluation specific to the research question."
DUZAQJPV,Q01,DOI.org (Crossref),Exploring the role of strategy instruction on learners’ ability to write authentic email requests to faculty,"Usó-Juan, Esther",2022,Language Teaching Research,https://doi.org/10.1177/13621688211066997,"This study used a pre-test post-test research design to investigate the role of explicit strategy instruction on Spanish English as a foreign language (EFL) learners’ ability to write authentic email requests to faculty. Drawing on Taguchi’s (2018) classification of pragmatics learning strategies, the instructional intervention followed a strategy-based approach to help learners understand the form–function–context mapping of email requests in the academic context. A total of 110 naturally occurring email requests for action addressed to three faculty members were collected at two different times: as a pre-test (i.e. before engaging learners in the instructional period), and as a post-test (i.e. after learners’ participation in the treatment sessions). Learners’ email messages were analysed considering both their appropriateness of use as well the frequency of utilization of different structural (i.e. subject line, openings and closings) and content components (i.e. request strategies and internal request modifiers). Results showed that strategy instruction helped learners write more appropriate email requests after the instructional period. The findings suggest that arming learners with a variety of strategic tools may lead to pragmatic development in actual language use.",,EXCLUDE,IC1: Investigates EFL learner email requests rather than scam message classification or fraud detection.
